Unnamed: 0,Project,project name,source,gis,latitude,longitude,Lat Long Values,new price,old price,type,pincode,address,size,BHK,city,RERA Approved,final_price
2375087,"Happy Nest, Tolichowki",Happy Nest,"3rd party, Property Science",,17.39749803,78.40660576,,6688.0,,Stand Alone / Apartment,500008.0,Tolichowki,427.0,,,no,2855776.0
2375088,"IAS colony, Tolichowki, IAS Colony",IAS colony,"3rd party, Property Science",,17.40534382,78.4148701,,5640.0,,Stand Alone / Apartment,500008.0,"Tolichowki, IAS Colony",1709.5,,,no,9641580.0
2375089,"Jubilee Hills Co-Operative Housing Society, Near Apollo Hospital, MLA Colony, Lotus Pond",Jubilee Hills Co-Operative Housing Society,"3rd party, Property Science",,17.4114994,78.42202553,,9332.0,,Commercial Spaces,500033.0,"Near Apollo Hospital, MLA Colony, Lotus Pond",2242.5,,,no,20927010.0
2375090,"ksrheights, Tolichowki",ksrheights,"3rd party, Property Science",,17.36228252,78.4147865,,5600.0,,Stand Alone / Apartment,500008.0,Tolichowki,1757.0,,,no,9839200.0
2375091,"Luxary Flats, KPHP COLONY",Luxary Flats,"3rd party, Property Science",,17.4965,78.3921,,6000.0,,Stand Alone / Apartment,500072.0,KPHP COLONY,1953.25,,,no,11719500.0
2326068,"Modi Elegance, Gajulramaram",Modi Elegance,"3rd party, Property Science",,17.53385119,78.42852822,,5723.0,,Gated community / Apartment,500055.0,Gajulramaram,1433.25,,,no,8202489.75
2326102,"Modi Elegance, Gajulramaram",Modi Elegance,"3rd party, Property Science",,17.53385119,78.42852822,,5654.0,,Gated community / Apartment,500055.0,Gajulramaram,1670.0,,,no,9442180.0
2326102,"Modi Elegance, Gajulramaram",Modi Elegance,"3rd party, Property Science",,17.53385119,78.42852822,,5654.0,,Gated community / Apartment,500055.0,Gajulramaram,2197.0,,,no,12421838.0
2326103,"Modi Elegance, Gajulramaram",Modi Elegance,"3rd party, Property Science",,17.53385119,78.42852822,,5808.0,,Gated community / Apartment,500055.0,Gajulramaram,896.0,,,no,5203968.0
2326103,"Modi Elegance, Gajulramaram",Modi Elegance,"3rd party, Property Science",,17.53385119,78.42852822,,5808.0,,Gated community / Apartment,500055.0,Gajulramaram,1267.5,,,no,7361640.0
2326104,"Modi Elegance, Gajulramaram",Modi Elegance,"3rd party, Property Science",,17.53385119,78.42852822,,5777.0,,Gated community / Apartment,500055.0,Gajulramaram,1335.75,,,no,7716627.75
2375099,"On Request, Tolichowki",On Request,"3rd party, Property Science",,17.39930694,78.4135611,,348.0,,Unknown,500008.0,,,,Hyderabad,no,
2285948,"Pratyusha Malathi Nivas, Narsingi",Pratyusha Malathi Nivas,"3rd party, Property Science",,17.384683,78.339259,,8717.0,,Stand Alone / Apartment,500075.0,Narsingi,764.4,,,no,6663274.8
2285948,"Pratyusha Malathi Nivas, Narsingi",Pratyusha Malathi Nivas,"3rd party, Property Science",,17.384683,78.339259,,8717.0,,Stand Alone / Apartment,500075.0,,747.5,,,no,6515957.5
2285949,"Pratyusha Malathi Nivas, Narsingi",Pratyusha Malathi Nivas,"3rd party, Property Science",,17.384683,78.339259,,8717.0,,Stand Alone / Apartment,500075.0,Narsingi,760.5,,,no,6629278.5
2285949,"Pratyusha Malathi Nivas, Narsingi",Pratyusha Malathi Nivas,"3rd party, Property Science",,17.384683,78.339259,,8717.0,,Stand Alone / Apartment,500075.0,Narsingi,682.5,,,no,5949352.5
2309948,"Precision Towers, Shergate, KingKoti",Precision Towers,"3rd party, Property Science",,17.39710365,78.48171969,,6382.0,,Stand Alone / Apartment,500029.0,"Shergate, KingKoti",800.0,,,no,5105600.0
2336561,"presidency avenue, Panchasheel Enclave",presidency avenue,"3rd party, Property Science",,17.50274705,78.55437815,,9018.0,,Unknown,500094.0,Panchasheel Enclave,1264.25,,,no,11401006.5
2336562,"presidency avenue, Panchasheel Enclave",presidency avenue,"3rd party, Property Science",,17.50274705,78.55437815,,9018.0,,Unknown,500094.0,Panchasheel Enclave,1264.25,,,no,11401006.5
2662839,"Redhills Residency, Redhills",Redhills Residency,"3rd party, Property Science",,17.39596548,78.46449034,,5083.0,,Gated community / Apartment,500004.0,Redhills,780.0,,,no,3964740.0
2362194,"Renuka Residency Nagole, Nagole",Renuka Residency Nagole,"3rd party, Property Science",,17.37351799,78.56692153,,7645.0,,Stand Alone / Apartment,500068.0,Nagole,1625.0,,,no,12423125.0
2662840,"residency appartment, Bogulkunta",residency appartment,"3rd party, Property Science",,17.39125539,78.47922438,,7006.0,,Unknown,,Bogulkunta,812.5,,,no,5692375.0
2375107,"Rida Bright Residency, Tolichowki",Rida Bright Residency,"3rd party, Property Science",,17.4004109,78.39912238,,5888.0,,Stand Alone / Apartment,500008.0,Tolichowki,1485.0,,,no,8743680.0
2382555,"Sri Somnath Residency, Srinagar Colony, Kamalapuri",Sri Somnath Residency,"3rd party, Property Science",,17.4402,78.4467,,9203.0,,Stand Alone / Apartment,500073.0,"Srinagar Colony, Kamalapuri",422.5,,,no,3888267.5
2453481,"Sri Sreenivasa Fortune Nest, Camelot Layout",Sri Sreenivasa Fortune Nest,"3rd party, Property Science",,17.46563677,78.34716582,,7692.0,,Stand Alone / Apartment,500084.0,Camelot Layout,1280.0,,,no,9845760.0
2223344,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1430.0,,,yes,12665510.0
2223351,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1537.25,,,yes,13615423.25
2227984,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1363.0,,,yes,12072091.0
2227984,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1215.5,,,yes,10765683.5
2382518,", Ameerpet",,"3rd party, Property Science",,17.43778615,78.44759371,,12040.0,,Unknown,,Ameerpet,1257.75,,,no,15143310.0
2382519,", Ameerpet",,"3rd party, Property Science",,17.43778615,78.44759371,,15780.0,,Unknown,,Ameerpet,1045.0,,,no,16490100.0
2382521,", Kamareddy",,"3rd party, Property Science",,17.43538792,78.43724452,,5352.0,,Unknown,,Kamareddy,682.5,,,no,3652740.0
2382522,", Rahmat Nagar",,"3rd party, Property Science",,17.44106259,78.42271631,,11111.0,,Unknown,,Rahmat Nagar,1500.0,,,no,16666500.0
2382524,", VST Colony",,"3rd party, Property Science",,17.42867636,78.4465994,,9198.0,,Unknown,,VST Colony,913.25,,,no,8400073.5
2382525,"Amshree residency, Ameerpet",Amshree residency,"3rd party, Property Science",,17.43778615,78.44759371,,9283.0,,Unknown,500082.0,Ameerpet,1537.25,,,no,14270291.75
2382526,"amsri residency, Ameerpet",amsri residency,"3rd party, Property Science",,17.43778615,78.44759371,,9298.0,,Unknown,500082.0,Ameerpet,1215.5,,,no,11301719.0
2382527,"annapurna acrde, LB Nagar Main Road",annapurna acrde,"3rd party, Property Science",,17.3442,78.5521,,7449.0,,Stand Alone / Apartment,500074.0,LB Nagar Main Road,425.43,,,no,3169028.07
2382528,"Bakul Apartments, Ameerpet",Bakul Apartments,"3rd party, Property Science",,17.43778615,78.44759371,,6875.0,,Unknown,500082.0,Ameerpet,737.75,,,no,5072031.25
2382529,"disha, Ameerpet",disha,"3rd party, Property Science",,17.43778615,78.44759371,,5000.0,,Unknown,500082.0,Ameerpet,362.7,,,no,1813500.0
2382530,"Divya Shakti Apartment, Ameerpet",Divya Shakti Apartment,"3rd party, Property Science",,17.43778615,78.44759371,,4516.0,,Unknown,500082.0,Ameerpet,1046.0,,,no,4723736.0
2382531,"Dream Homes Harmony, YousufGuda",Dream Homes Harmony,"3rd party, Property Science",,17.4351,78.4231,,7072.0,,Stand Alone / Apartment,500045.0,YousufGuda,682.5,,,no,4826640.0
2382532,"Elite Midtown., Ameerpet",Elite Midtown.,"3rd party, Property Science",,17.43778615,78.44759371,,9914.0,,Commercial Spaces,500016.0,Ameerpet,794.3,,,no,7874690.199999999
2382533,"Keerthiapartment, Ameerpet",Keerthiapartment,"3rd party, Property Science",,17.43778615,78.44759371,,8654.0,,Unknown,500082.0,Ameerpet,1745.0,,,no,15101230.0
2326104,"Modi Elegance, Gajulramaram",Modi Elegance,"3rd party, Property Science",,17.53385119,78.42852822,,5777.0,,Gated community / Apartment,500055.0,Gajulramaram,1335.75,,,no,7716627.75
2611922,"north star district 1, Financial District",north star district 1,"3rd party, Property Science",,17.41860311,78.34025587,,8329.0,,Commercial Spaces,500032.0,Financial District,967.0,,,no,8054143.0
2611923,"Northstar District 1, Financial District",Northstar District 1,"3rd party, Property Science",,17.41860311,78.34025587,,12320.0,,Commercial Spaces,500032.0,Financial District,1270.0,,,no,15646400.0
2611928,"Prestiage High Fields, Financial District",Prestiage High Fields,"3rd party, Property Science",,17.41860311,78.34025587,,10053.0,,Gated community,500032.0,Financial District,7085.0,,,yes,71225505.0
2313358,"Riddhis Grandeur, Manikonda",Riddhis Grandeur,"3rd party, Property Science",,17.388925,78.373894,,9538.0,,Gated community / Apartment,500089.0,Manikonda,1492.0,,,yes,14230696.0
2313359,"Riddhis Grandeur, Manikonda",Riddhis Grandeur,"3rd party, Property Science",,17.388925,78.373894,,9812.0,,Gated community / Apartment,500089.0,Manikonda,4199.0,,,yes,41200588.0
2227991,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1426.75,,,yes,12636724.75
2227991,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1244.75,,,yes,11024750.75
2228150,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1343.55,,,yes,11899822.35
2228150,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1215.5,,,yes,10765683.5
2228157,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1322.75,,,yes,11715596.75
2228157,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1215.5,,,yes,10765683.5
2247992,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1269.45,,,yes,11243518.65
2247992,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1170.0,,,yes,10362690.0
2247999,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1264.25,,,yes,11197462.25
2247999,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1170.65,,,yes,10368447.05
2315069,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1264.25,,,yes,11197462.25
2315077,"Sri Sri Kala Kuteer Gold, L.B. Nagar, Hyderabad",Sri Sri Kala Kuteer Gold,"3rd party, Property Science",,17.3432657,78.56024244,,8857.0,,Gated community / Apartment,500074.0,"L.B. Nagar, Hyderabad",1257.75,,,yes,11139891.75
2311629,"Sri Tirumala Harmony, Kapra",Sri Tirumala Harmony,"3rd party, Property Science",,17.48689648,78.57080545,,4010.0,,Gated community / Apartment,500062.0,Kapra,637.0,,,no,2554370.0
2311629,"Sri Tirumala Harmony, Kapra",Sri Tirumala Harmony,"3rd party, Property Science",,17.48689648,78.57080545,,4010.0,,Gated community / Apartment,500062.0,Kapra,1120.0,,,no,4491200.0
2311630,"Sri Tirumala Harmony, Kapra",Sri Tirumala Harmony,"3rd party, Property Science",,17.48689648,78.57080545,,4010.0,,Gated community / Apartment,500062.0,Kapra,682.5,,,no,2736825.0
2311630,"Sri Tirumala Harmony, Kapra",Sri Tirumala Harmony,"3rd party, Property Science",,17.48689648,78.57080545,,4010.0,,Gated community / Apartment,500062.0,Kapra,1120.0,,,no,4491200.0
2406031,"Sri Venkateswara Towers, Vanasthalipuram",Sri Venkateswara Towers,"3rd party, Property Science",,17.32616319,78.57471963,,10540.0,,Unknown,500070.0,Vanasthalipuram,876.0,,,no,9233040.0
2327112,"Sri Vishnu Sai Towers, Shyam Rao Nagar",Sri Vishnu Sai Towers,"3rd party, Property Science",,17.47556491,78.56519378,,5278.0,,Stand Alone / Apartment,500062.0,Shyam Rao Nagar,487.5,,,no,2573025.0
2228194,"VKC apartment, Bhagyanagar",VKC apartment,"3rd party, Property Science",,17.49559056,78.40218261,,3157.0,,Stand Alone / Apartment,500072.0,,,4,Hyderabad,no,
2228194,"VKC apartment, Bhagyanagar",VKC apartment,"3rd party, Property Science",,17.49559056,78.40218261,,3157.0,,Stand Alone / Apartment,500072.0,,,2,Hyderabad,no,
2394773,"Ambiance Park View, Kondapur, Hyderabad",Ambiance Park View,"3rd party, Property Science",,17.44929504,78.35875702,,12427.0,,Gated community / Apartment,500032.0,"Kondapur, Hyderabad",859.0,,,no,10674793.0
2394775,", P Janardhan Reddy Nagar",,"3rd party, Property Science",,17.43971439,78.3663492,,6432.0,,Unknown,,P Janardhan Reddy Nagar,520.0,,,no,3344640.0
2394776,"Aditya DSR Lake Side, Mouryas Ranga Prasad Avenue",Aditya DSR Lake Side,"3rd party, Property Science",,17.44433213,78.35747233,,11965.0,,Gated community,500032.0,Mouryas Ranga Prasad Avenue,1058.0,,,no,12658970.0
2394777,"Aditya DSR Lake Side, Mouryas Ranga Prasad Avenue",Aditya DSR Lake Side,"3rd party, Property Science",,17.44433213,78.35747233,,11958.0,,Gated community,500032.0,Mouryas Ranga Prasad Avenue,906.0,,,no,10833948.0
2394778,"Aditya DSR Lake Side, Mouryas Ranga Prasad Avenue",Aditya DSR Lake Side,"3rd party, Property Science",,17.44433213,78.35747233,,12340.0,,Gated community,500032.0,Mouryas Ranga Prasad Avenue,1088.75,,,no,13435175.0
2394779,"Aditya DSR Lake Side, Mouryas Ranga Prasad Avenue",Aditya DSR Lake Side,"3rd party, Property Science",,17.44433213,78.35747233,,10140.0,,Gated community,500032.0,Mouryas Ranga Prasad Avenue,1632.15,,,no,16550001.0
2394781,"Gayathri Hills Society, Prashanth Hills Colony, Raidurgam, Khajaguda Road, Gachibowli",Gayathri Hills Society,"3rd party, Property Science",,17.43832099,78.35248253,,11211.0,,Stand Alone / Apartment,500032.0,"Prashanth Hills Colony, Raidurgam, Khajaguda Road, Gachibowli",1342.25,,,no,15047964.75
2394782,"Gruha Siri Pride, Chhota Anjaiah Nagar",Gruha Siri Pride,"3rd party, Property Science",,17.446501,78.359616,,11840.0,,Stand Alone / Apartment,500032.0,Chhota Anjaiah Nagar,427.0,,,no,5055680.0
2394783,"hillrige, Mouryas Ranga Prasad Avenue",hillrige,"3rd party, Property Science",,17.444028,78.35681,,9555.0,,Gated community,500032.0,Mouryas Ranga Prasad Avenue,3009.5,,,no,28755772.5
2394784,"L and T Serene County, Telecom Nagar",L and T Serene County,"3rd party, Property Science",,17.43302243,78.36251808,,15023.0,,Gated community / Apartment,500032.0,Telecom Nagar,927.0,,,no,13926321.0
2394785,"L and T Serene County, Telecom Nagar",L and T Serene County,"3rd party, Property Science",,17.43302243,78.36251808,,15023.0,,Gated community / Apartment,500032.0,Telecom Nagar,931.0,,,no,13986413.0
2394786,"L and T Serene County, Telecom Nagar",L and T Serene County,"3rd party, Property Science",,17.43302243,78.36251808,,15023.0,,Gated community / Apartment,500032.0,Telecom Nagar,1018.0,,,no,15293414.0
2394787,"L and T Serene County, Telecom Nagar",L and T Serene County,"3rd party, Property Science",,17.43302243,78.36251808,,15023.0,,Gated community / Apartment,500032.0,Telecom Nagar,1068.0,,,no,16044564.0
2326105,"Modi Elegance, Gajulramaram",Modi Elegance,"3rd party, Property Science",,17.53385119,78.42852822,,5723.0,,Gated community / Apartment,500055.0,Gajulramaram,981.0,,,no,5614263.0
2394790,"Manbhum Around The Grove, Kondapur",Manbhum Around The Grove,"3rd party, Property Science",,17.45277404,78.367384,,13163.0,,Gated community / Apartment,500081.0,Kondapur,1415.0,,,yes,18625645.0
2394791,"Manbhum Around The Grove, Kondapur",Manbhum Around The Grove,"3rd party, Property Science",,17.45277404,78.367384,,13163.0,,Gated community / Apartment,500081.0,Kondapur,1720.0,,,yes,22640360.0
2394792,"Manbhum Around The Grove, Kondapur",Manbhum Around The Grove,"3rd party, Property Science",,17.45277404,78.367384,,13754.0,,Gated community / Apartment,500081.0,Kondapur,1202.0,,,yes,16532308.0
2394793,"Manbhum Around The Grove, Kondapur",Manbhum Around The Grove,"3rd party, Property Science",,17.45277404,78.367384,,12846.0,,Gated community / Apartment,500081.0,Kondapur,617.5,,,yes,7932405.0
2394794,"Manbhum Around The Grove, Kondapur",Manbhum Around The Grove,"3rd party, Property Science",,17.45277404,78.367384,,13526.0,,Gated community / Apartment,500081.0,Kondapur,1567.0,,,yes,21195242.0
2326105,"Modi Elegance, Gajulramaram",Modi Elegance,"3rd party, Property Science",,17.53385119,78.42852822,,5723.0,,Gated community / Apartment,500055.0,Gajulramaram,1405.0,,,no,8040815.0
2311632,"Modi Paramount Residency, Shilpa Nagar",Modi Paramount Residency,"3rd party, Property Science",,17.482664,78.60355,,4789.0,,Gated community / Apartment,500083.0,Shilpa Nagar,980.0,,,no,4693220.0
2313360,"Riddhis Grandeur, Manikonda",Riddhis Grandeur,"3rd party, Property Science",,17.388925,78.373894,,9538.0,,Gated community / Apartment,500089.0,Manikonda,1508.0,,,yes,14383304.0
2313361,"Rineesh Signature, Manikonda",Rineesh Signature,"3rd party, Property Science",,17.403752,78.380474,,8722.0,,Stand Alone / Apartment,500075.0,Manikonda,637.0,,,no,5555914.0
2326071,"RJV Harivillu, Kailash Hills",RJV Harivillu,"3rd party, Property Science",,17.51782802,78.41642106,,,,Stand Alone / Apartment,500055.0,Kailash Hills,1105.0,,,no,
2326108,"RJV Harivillu, Kailash Hills",RJV Harivillu,"3rd party, Property Science",,17.51782802,78.41642106,,,,Stand Alone / Apartment,500055.0,Kailash Hills,1500.0,,,no,
2326108,"RJV Harivillu, Kailash Hills",RJV Harivillu,"3rd party, Property Science",,17.51782802,78.41642106,,,,Stand Alone / Apartment,500055.0,Kailash Hills,3100.0,,,no,
2313362,"RK Hill view apartments, Lalamma gardens Manikonda",RK Hill view apartments,"3rd party, Property Science",,17.39945435,78.38754475,,3610.0,,Stand Alone / Apartment,500089.0,,,,,no,
2313363,"RK Residency, Manikonda",RK Residency,"3rd party, Property Science",,17.399735,78.380539,,7385.0,,Stand Alone / Apartment,500075.0,Manikonda,1230.0,,,no,9083550.0
